,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_beta_1,param_beta_2,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_n_iter_no_change,param_solver,param_tol,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,0.13865649700164795,0.017196059226989746,0.0006361007690429688,2.5987625122070312e-05,relu,0,0.09,0.0999,"(10, 10)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-20.574601192100037,-56.41002694702744,-38.49231406956374,17.917712877463703,251
1,51.25431966781616,12.20560622215271,0.0006237030029296875,4.4345855712890625e-05,relu,0,0.09,0.0999,"(10, 10)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-23755.98494347554,-25.734001517715736,-11890.859472496628,11865.125470978914,519
2,35.38229691982269,2.748715043067932,0.0005624294281005859,4.506111145019531e-05,relu,0,0.09,0.0999,"(10, 10)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-351.4146208879481,-53.21489141983398,-202.31475615389104,149.09986473405706,383
3,0.12145757675170898,0.009997844696044922,0.0006614923477172852,8.952617645263672e-05,relu,0,0.09,0.0999,"(10, 10, 10)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-9.791175445078432,-10.94622346061528,-10.368699452846856,0.5775240077684245,136
4,76.08136034011841,0.292858362197876,0.0006192922592163086,5.519390106201172e-05,relu,0,0.09,0.0999,"(10, 10, 10)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-1313.7289567402147,-7966.159739861954,-4639.944348301085,3326.2153915608696,455
5,52.08345377445221,4.230076432228088,0.0005476474761962891,3.147125244140625e-05,relu,0,0.09,0.0999,"(10, 10, 10)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-222.3491451881318,-459.4553865855766,-340.9022658868542,118.5531206987224,404
6,0.22549033164978027,0.061309814453125,0.0007228851318359375,5.5789947509765625e-05,relu,0,0.09,0.0999,"(10, 10, 10, 10)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-10.93704404913927,0.644800126901642,-5.146121961118815,5.790922088020457,93
7,84.8712328672409,1.1669217348098755,0.0006721019744873047,1.8835067749023438e-05,relu,0,0.09,0.0999,"(10, 10, 10, 10)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-39.34406899646991,-7010.0517017581105,-3524.6978853772903,3485.3538163808203,442
8,37.207926988601685,0.5917761325836182,0.0006409883499145508,5.5909156799316406e-05,relu,0,0.09,0.0999,"(10, 10, 10, 10)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-43.12716450578186,-851.1707784593139,-447.14897148254784,404.021806976766,411
9,0.49625837802886963,0.01884901523590088,0.0006211996078491211,3.3736228942871094e-05,relu,0,0.09,0.0999,"(100, 100)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.0999, 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-129.329065685069,-83.46607302658275,-106.39756935582588,22.931496329243124,351
10,125.16833245754242,2.2618573904037476,0.000962376594543457,0.0001043081283569336,relu,0,0.09,0.0999,"(100, 100)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.0999, 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-18204.205379544288,-7440.553381926447,-12822.379380735369,5381.82599880892,520
11,14.290883779525757,0.2072434425354004,0.0007925033569335938,2.0503997802734375e-05,relu,0,0.09,0.0999,"(100, 100)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.0999, 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-194.2548724692665,-264.1966829049396,-229.22577768710306,34.97090521783656,390
12,0.7738362550735474,0.022562861442565918,0.0007898807525634766,1.9311904907226562e-05,relu,0,0.09,0.0999,"(100, 100, 100)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.0999, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-103.17744485667198,-54.99459010897994,-79.08601748282597,24.09142737384602,325
13,177.13165926933289,0.8150379657745361,0.00888359546661377,0.008051753044128418,relu,0,0.09,0.0999,"(100, 100, 100)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.0999, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-4628.781931214341,-5271.873407370106,-4950.327669292224,321.54573807788256,462
14,19.073212385177612,0.45857810974121094,0.0008286237716674805,1.990795135498047e-05,relu,0,0.09,0.0999,"(100, 100, 100)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.0999, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-904.2380460890054,-785.7599472483105,-844.9989966686579,59.23904942034744,419
15,0.10219061374664307,0.00556337833404541,0.0004826784133911133,1.4185905456542969e-05,relu,0,0.09,0.999,"(10, 10)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-5.877752994094928,-53.89864890814784,-29.888200951121384,24.010447957026457,221
16,65.65033900737762,0.24295318126678467,0.0006898641586303711,1.2516975402832031e-05,relu,0,0.09,0.999,"(10, 10)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-3006.2680538227287,-15991.462456930907,-9498.865255376819,6492.597201554089,502
17,38.030346512794495,0.23653995990753174,0.0006098747253417969,5.0067901611328125e-06,relu,0,0.09,0.999,"(10, 10)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-775.2726937637742,-97.84842391523793,-436.5605588395061,338.7121349242681,410
18,0.21150445938110352,0.009786128997802734,0.0009721517562866211,6.949901580810547e-05,relu,0,0.09,0.999,"(10, 10, 10)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-2.1743680726776793,-26.61168813828103,-14.393028105479354,12.218660032801674,165
19,75.0671306848526,0.0393749475479126,0.000643610954284668,5.805492401123047e-05,relu,0,0.09,0.999,"(10, 10, 10)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-4486.638538890799,-5738.784302449451,-5112.711420670125,626.072881779326,464
20,42.991390347480774,3.4026252031326294,0.0006582736968994141,2.5510787963867188e-05,relu,0,0.09,0.999,"(10, 10, 10)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-31.60918719355164,-374.8312819467796,-203.22023457016562,171.61104737661398,384
21,0.1351325511932373,0.014563798904418945,0.0005613565444946289,6.794929504394531e-06,relu,0,0.09,0.999,"(10, 10, 10, 10)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-7.631616023014228,-9.893095383082672,-8.76235570304845,1.130739680034222,123
22,64.20870006084442,21.622116923332214,0.0008642673492431641,9.298324584960938e-05,relu,0,0.09,0.999,"(10, 10, 10, 10)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-2615.797808601347,-3849.789747376472,-3232.7937779889094,616.9959693875626,437
23,41.29880499839783,7.424259662628174,0.0005804300308227539,4.208087921142578e-05,relu,0,0.09,0.999,"(10, 10, 10, 10)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-82.76666133008494,-16.729820977598028,-49.748241153841484,33.01842017624346,277
24,0.367232084274292,0.038095951080322266,0.0006146430969238281,7.3909759521484375e-06,relu,0,0.09,0.999,"(100, 100)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.999, 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-86.91975362782681,-60.104385364538416,-73.51206949618262,13.407684131644196,314
25,123.01989841461182,0.3340432643890381,0.0007354021072387695,7.748603820800781e-06,relu,0,0.09,0.999,"(100, 100)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.999, 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-6989.408650501704,-3728.2183889499456,-5358.813519725825,1630.5951307758792,469
26,26.137279868125916,1.4950774908065796,0.0007503032684326172,6.246566772460938e-05,relu,0,0.09,0.999,"(100, 100)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.999, 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-564.4132225240123,-1099.1099980537333,-831.7616102888728,267.3483877648605,418
27,0.7666503190994263,0.039295315742492676,0.00074005126953125,3.504753112792969e-05,relu,0,0.09,0.999,"(100, 100, 100)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.999, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-40.74673776084528,-61.31858596803817,-51.03266186444172,10.285924103596447,281
28,177.6211802959442,1.6281063556671143,0.0009479522705078125,0.00015282630920410156,relu,0,0.09,0.999,"(100, 100, 100)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.999, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-10190.297298943495,-3690.6574451781844,-6940.477372060839,3249.819926882655,487
29,33.1047146320343,1.6031839847564697,0.0008455514907836914,7.748603820800781e-06,relu,0,0.09,0.999,"(100, 100, 100)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.09, 'beta_2': 0.999, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-3933.6717764579985,-700.2720759175413,-2316.97192618777,1616.6998502702286,429
30,0.07655727863311768,0.0016607046127319336,0.00046002864837646484,1.2516975402832031e-05,relu,0,0.9,0.0999,"(10, 10)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-80.67863215018853,-469.62601177850723,-275.1523219643479,194.47368981415934,401
31,66.15190696716309,0.5568711757659912,0.000813603401184082,0.0001233816146850586,relu,0,0.9,0.0999,"(10, 10)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-4732.403395769035,-9779.502260972316,-7255.952828370676,2523.5494326016405,489
32,50.77071404457092,2.823021411895752,0.0006382465362548828,8.368492126464844e-05,relu,0,0.9,0.0999,"(10, 10)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-100.87177768177888,-6.454652540076267,-53.663215110927574,47.208562570851306,286
33,0.10523366928100586,8.678436279296875e-05,0.0004680156707763672,5.0067901611328125e-06,relu,0,0.9,0.0999,"(10, 10, 10)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-12.754693030002668,-6.879763639265089,-9.817228334633878,2.9374646953687895,130
34,75.54010474681854,1.6402360200881958,0.0006930828094482422,8.606910705566406e-05,relu,0,0.9,0.0999,"(10, 10, 10)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-17818.817668958487,-1903.673779483462,-9861.245724220975,7957.571944737512,506
35,60.11772084236145,1.2208893299102783,0.0008838176727294922,0.00010633468627929688,relu,0,0.9,0.0999,"(10, 10, 10)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-55.78491301582809,-87.99807582543984,-71.89149442063396,16.106581404805876,309
36,0.14777028560638428,0.03288543224334717,0.000558018684387207,4.9948692321777344e-05,relu,0,0.9,0.0999,"(10, 10, 10, 10)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-4.03820246565733,0.5642217792138344,-1.7369903432217475,2.301212122435582,63
37,85.66427743434906,1.3795794248580933,0.0006462335586547852,3.3020973205566406e-05,relu,0,0.9,0.0999,"(10, 10, 10, 10)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-6445.8716163302015,-11837.316436971983,-9141.594026651092,2695.722410320891,500
38,68.26453936100006,4.2597256898880005,0.0006693601608276367,7.87973403930664e-05,relu,0,0.9,0.0999,"(10, 10, 10, 10)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.0999, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-71.28866441111578,-44.35373914953233,-57.82120178032405,13.467462630791722,292
39,0.43159306049346924,0.0025807619094848633,0.0007032155990600586,7.68899917602539e-05,relu,0,0.9,0.0999,"(100, 100)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.0999, 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-41.504954872121374,-85.39796187838077,-63.45145837525107,21.946503503129698,301
40,123.88237953186035,0.6429474353790283,0.0007599592208862305,4.7326087951660156e-05,relu,0,0.9,0.0999,"(100, 100)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.0999, 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-21286.804580068376,-6769.429420773936,-14028.117000421156,7258.68757964722,522
41,16.344437956809998,0.8302077054977417,0.006936073303222656,0.006224870681762695,relu,0,0.9,0.0999,"(100, 100)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.0999, 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-309.1992573780871,-694.2363227125935,-501.7177900453403,192.5185326672532,414
42,0.7665048837661743,0.0023649930953979492,0.0008373260498046875,2.47955322265625e-05,relu,0,0.9,0.0999,"(100, 100, 100)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.0999, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-62.449234835582736,-88.90415790581848,-75.67669637070061,13.227461535117872,318
43,179.025226354599,0.17325758934020996,0.0007901191711425781,1.9550323486328125e-05,relu,0,0.9,0.0999,"(100, 100, 100)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.0999, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-7447.859590646417,-5733.737157465487,-6590.798374055952,857.0612165904649,483
44,21.75687074661255,0.6842420101165771,0.0007804632186889648,6.115436553955078e-05,relu,0,0.9,0.0999,"(100, 100, 100)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.0999, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-553.2093452111229,-1220.6918399121887,-886.9505925616559,333.7412473505329,420
45,0.07588064670562744,0.005771279335021973,0.0004723072052001953,7.152557373046875e-06,relu,0,0.9,0.999,"(10, 10)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-3.443402953146521,-8.3187159869967,-5.881059470071611,2.43765651692509,99
46,64.29604613780975,0.5693382024765015,0.0006432533264160156,5.1021575927734375e-05,relu,0,0.9,0.999,"(10, 10)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-26631.03858960266,-5434.272823683217,-16032.655706642938,10598.38288295972,531
47,39.94875991344452,0.9912599325180054,0.0006110668182373047,2.8133392333984375e-05,relu,0,0.9,0.999,"(10, 10)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-187.0446602004736,-35.57065716673803,-111.30765868360581,75.73700151686779,355
48,0.10094714164733887,0.0015358924865722656,0.00048291683197021484,7.510185241699219e-06,relu,0,0.9,0.999,"(10, 10, 10)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-22.043699748803274,-17.16629386887876,-19.604996808841015,2.4387029399622566,182
49,76.42752993106842,1.2657407522201538,0.0006552934646606445,1.3470649719238281e-05,relu,0,0.9,0.999,"(10, 10, 10)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-3935.5691544498277,-5956.326128009348,-4945.947641229588,1010.3784867797604,461
50,47.35014081001282,11.368642568588257,0.0006139278411865234,1.9311904907226562e-05,relu,0,0.9,0.999,"(10, 10, 10)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-238.57559114154083,-131.44413890369125,-185.00986502261605,53.565726118924786,379
51,0.05840146541595459,0.039992451667785645,0.000530242919921875,1.33514404296875e-05,relu,0,0.9,0.999,"(10, 10, 10, 10)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-2.0424364858853417,0.648606490966546,-0.6969149974593978,1.3455214884259439,49
52,73.11074578762054,11.31992757320404,0.0006597042083740234,1.3828277587890625e-05,relu,0,0.9,0.999,"(10, 10, 10, 10)",1e-05,100000,100,sgd,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'sgd', 'tol': 1e-09}",-586.5723548482174,-8325.02153824561,-4455.796946546914,3869.2245916986963,451
53,38.925009965896606,3.349763870239258,0.0005753040313720703,2.1457672119140625e-06,relu,0,0.9,0.999,"(10, 10, 10, 10)",1e-05,100000,100,adam,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'adam', 'tol': 1e-09}",-139.34358554611984,-10.909742494607459,-75.12666402036365,64.21692152575619,317
54,0.43739545345306396,0.024409174919128418,0.000658869743347168,0.00010311603546142578,relu,0,0.9,0.999,"(100, 100)",1e-05,100000,100,lbfgs,1e-09,"{'activation': 'relu', 'alpha': 0, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 1e-05, 'max_iter': 100000, 'n_iter_no_change': 100, 'solver': 'lbfgs', 'tol': 1e-09}",-185.01540657078505,-28.789131781476087,-106.90226917613057,78.11313739465447,353
